order_id,payment_type,payment_installments,payment_value
ORD219659,Credit Card,2,100
ORD213122,Debit_Card,1,200
ORD247822,Debit_Card,3,100
ORD226448,Credit Card,4,150
ORD234067,Credit_Card,6,40
ORD232596,Voucher,11,20
ORD218861,Credit_Card,1,150
ORD206867,Bank_Transfer,8,60
ORD234791,Credit Card,4,150
ORD214402,Credit_Card,1,200
ORD239683,Debit_Card,4,40
ORD244870,Bank_Transfer,11,
ORD227725,Debit_Card,4,60
ORD218907,Debit_Card,5,150
ORD217806,Debit_Card,4,150
ORD246826,Voucher,11,100
ORD247993,Debit_Card,4,100
ORD231444,Voucher,1,150
ORD230823,Credit_Card,8,60
ORD208169,Credit_Card,1,40
ORD222208,Credit_Card,4,60
ORD205298,Voucher,1,200
ORD233007,Voucher,2,100
ORD221063,Voucher,7,60
ORD238598,Voucher,2,20
ORD209989,Credit Card,8,40
ORD247253,Voucher,4,20
ORD248858,Bank_Transfer,10,
ORD236526,Bank_Transfer,1,100
ORD219108,Debit_Card,7,20
ORD208548,Credit_Card,2,100
ORD212209,Voucher,4,60
ORD239718,Credit Card,4,200
ORD245928,Voucher,1,
ORD212934,Credit Card,2,
ORD220041,Debit_Card,1,20
ORD208100,Debit_Card,3,100
ORD207487,Credit Card,2,
ORD220501,Credit_Card,2,60
ORD243340,Bank_Transfer,9,
ORD200296,Credit_Card,5,60
ORD231102,Bank_Transfer,10,150
ORD229640,Debit_Card,6,150
ORD243320,Credit_Card,5,200
ORD212504,Voucher,7,100
ORD226610,Voucher,4,40
ORD205308,Credit_Card,3,60
ORD228430,Debit_Card,10,200
ORD238223,Voucher,3,20
ORD209515,Voucher,4,60
ORD213947,Bank_Transfer,7,150
ORD206392,Debit_Card,2,60
ORD235312,Bank_Transfer,2,150
ORD240662,Bank_Transfer,9,20
ORD244746,Debit_Card,5,
ORD222596,Credit Card,2,20
ORD209738,Credit Card,11,200
ORD201984,Credit_Card,3,60
ORD234712,Bank_Transfer,5,100
ORD245936,Credit Card,3,40
ORD232154,Bank_Transfer,1,150
ORD236773,Credit_Card,6,20
ORD212434,Voucher,5,150
ORD215635,Bank_Transfer,7,
ORD239693,Credit_Card,5,20
ORD231992,Bank_Transfer,11,
ORD201938,Bank_Transfer,4,20
ORD209606,Debit_Card,7,40
ORD201155,Credit Card,5,100
ORD215724,Credit Card,8,
ORD220714,Credit Card,2,20
ORD212153,Credit_Card,7,20
ORD238800,Debit_Card,9,20
ORD224334,Credit_Card,11,150
ORD226037,Bank_Transfer,5,100
ORD222556,Credit Card,1,100
ORD244919,Credit Card,2,100
ORD201080,Credit_Card,6,20
ORD232873,Voucher,8,
ORD223964,Credit_Card,11,200
ORD212739,Credit Card,8,100
ORD242048,Voucher,3,200
ORD222036,Voucher,4,200
ORD246211,Credit_Card,10,100
ORD215591,Credit Card,8,200
ORD223730,Bank_Transfer,7,200
ORD236828,Voucher,6,20
ORD212464,Debit_Card,4,60
ORD233721,Credit Card,9,
ORD239331,Debit_Card,8,100
ORD247560,Credit Card,3,150
ORD247195,Credit Card,2,
ORD223504,Voucher,2,150
ORD235034,Credit Card,7,
ORD213648,Voucher,1,
ORD228214,Credit_Card,6,60
ORD237802,Bank_Transfer,7,100
ORD249300,Credit_Card,4,150
ORD243979,Bank_Transfer,8,200
ORD225934,Credit Card,4,60
ORD222088,Bank_Transfer,8,60
ORD241479,Debit_Card,10,150
ORD223968,Voucher,1,40
ORD220845,Credit_Card,6,20
ORD216201,Voucher,5,20
ORD220136,Credit Card,11,
ORD249949,Credit_Card,3,20
ORD205431,Voucher,7,40
ORD207307,Voucher,8,40
ORD216219,Bank_Transfer,4,200
ORD228220,Bank_Transfer,2,40
ORD231595,Debit_Card,7,40
ORD206273,Voucher,11,100
ORD242760,Credit_Card,2,100
ORD212505,Bank_Transfer,4,100
ORD245938,Credit_Card,8,150
ORD247970,Voucher,10,20
ORD225087,Debit_Card,11,20
ORD235251,Debit_Card,8,20
ORD227976,Voucher,11,
ORD228065,Debit_Card,4,150
ORD234316,Debit_Card,9,60
ORD224121,Bank_Transfer,6,150
ORD248622,Voucher,6,20
ORD221083,Credit_Card,11,200
ORD213815,Voucher,4,200
ORD213471,Credit Card,6,
ORD226192,Debit_Card,8,200
ORD242416,Debit_Card,3,100
ORD224481,Bank_Transfer,8,200
ORD220744,Credit Card,1,100
ORD201851,Debit_Card,8,40
ORD225269,Credit Card,4,60
ORD200759,Debit_Card,6,200
ORD242904,Voucher,3,200
ORD209742,Bank_Transfer,7,
ORD202619,Voucher,11,100
ORD209492,Bank_Transfer,11,200
ORD209459,Debit_Card,9,20
ORD231840,Credit_Card,7,100
ORD204615,Bank_Transfer,5,
ORD242139,Credit Card,4,20
ORD231851,Credit_Card,1,100
ORD243131,Credit Card,6,
ORD220615,Credit Card,6,200
ORD201842,Debit_Card,8,
ORD237903,Voucher,4,200
ORD202464,Voucher,5,200
ORD239569,Voucher,8,150
ORD239814,Voucher,10,
ORD209727,Debit_Card,10,60
ORD215389,Bank_Transfer,5,150
ORD232598,Credit Card,11,
ORD220985,Credit_Card,6,100
ORD234032,Credit_Card,11,40
ORD205102,Bank_Transfer,4,200
ORD213158,Debit_Card,1,100
ORD214263,Debit_Card,1,200
ORD209639,Voucher,4,40
ORD229499,Voucher,7,20
ORD246563,Bank_Transfer,11,
ORD234346,Debit_Card,1,40
ORD231821,Voucher,2,100
ORD214013,Debit_Card,6,100
ORD214761,Credit Card,4,
ORD229968,Bank_Transfer,6,100
ORD211390,Credit_Card,4,150
ORD215160,Voucher,8,60
ORD205276,Debit_Card,3,40
ORD241469,Debit_Card,4,20
ORD231281,Debit_Card,10,40
ORD203797,Credit Card,2,40
ORD242202,Bank_Transfer,2,150
ORD236494,Credit_Card,10,
ORD241576,Credit Card,3,40
ORD245320,Bank_Transfer,5,100
ORD211242,Voucher,5,100
ORD201836,Voucher,3,60
ORD249586,Credit Card,4,
ORD244510,Debit_Card,5,
ORD213270,Voucher,5,200
ORD215610,Bank_Transfer,1,20
ORD224431,Voucher,6,150
ORD221540,Credit Card,4,200
ORD210955,Bank_Transfer,4,200
ORD220730,Credit Card,10,40
ORD211330,Credit_Card,1,60
ORD237119,Debit_Card,7,200
ORD225948,Debit_Card,6,200
ORD228085,Bank_Transfer,1,150
ORD232585,Voucher,10,
ORD218519,Debit_Card,7,40
ORD222782,Credit_Card,5,100
ORD225647,Voucher,5,
ORD249859,Credit_Card,2,40
ORD206800,Debit_Card,6,
ORD219589,Credit_Card,4,100
ORD235431,Bank_Transfer,1,150
ORD205774,Voucher,8,
ORD235543,Bank_Transfer,7,
ORD223415,Credit Card,5,200
ORD211779,Credit_Card,5,40
ORD218476,Debit_Card,8,60
ORD246961,Voucher,9,
ORD207134,Credit_Card,11,150
ORD207404,Credit Card,3,200
ORD246383,Credit Card,8,150
ORD249880,Bank_Transfer,3,200
ORD237277,Credit Card,2,200
ORD244960,Debit_Card,6,60
ORD213837,Bank_Transfer,8,150
ORD209360,Voucher,10,200
ORD212309,Debit_Card,11,200
ORD201171,Credit_Card,11,40
ORD207131,Debit_Card,8,60
ORD204255,Debit_Card,11,100
ORD231865,Credit Card,9,60
ORD223261,Bank_Transfer,1,200
ORD228791,Credit Card,3,20
ORD234470,Credit_Card,5,20
ORD226852,Debit_Card,7,20
ORD225228,Debit_Card,10,
ORD221545,Voucher,6,200
ORD223387,Debit_Card,7,40
ORD219394,Credit_Card,11,40
ORD211126,Bank_Transfer,10,
ORD233386,Debit_Card,2,
ORD219897,Voucher,11,60
ORD237883,Credit_Card,6,20
ORD210187,Voucher,7,20
ORD242336,Bank_Transfer,5,60
ORD205645,Credit Card,6,200
ORD236506,Credit_Card,4,60
ORD218934,Credit Card,9,200
ORD243227,Credit Card,7,60
ORD228360,Debit_Card,3,
ORD245794,Voucher,8,60
ORD222204,Credit_Card,10,40
ORD238156,Credit_Card,6,
ORD244764,Bank_Transfer,10,20
ORD223000,Bank_Transfer,7,20
ORD222631,Credit_Card,6,60
ORD214222,Credit Card,5,60
ORD224414,Voucher,3,
ORD205236,Voucher,9,100
ORD245842,Voucher,10,100
ORD218444,Bank_Transfer,7,100
ORD201997,Credit_Card,4,60
ORD249024,Bank_Transfer,11,20
ORD213955,Voucher,9,
ORD244811,Bank_Transfer,1,150
ORD228080,Debit_Card,5,
ORD220290,Voucher,5,150
ORD223812,Credit_Card,3,20
ORD207955,Credit Card,10,100
ORD232189,Voucher,8,20
ORD210225,Credit_Card,4,100
ORD249151,Credit_Card,1,40
ORD243784,Debit_Card,1,100
ORD215550,Debit_Card,4,40
ORD224208,Credit Card,3,
ORD232245,Debit_Card,5,150
ORD247666,Credit Card,4,200
ORD213548,Credit_Card,7,60
ORD246211,Credit_Card,4,200
ORD218326,Debit_Card,10,200
ORD210687,Credit Card,3,40
ORD211282,Credit Card,2,
ORD249806,Voucher,6,60
ORD230029,Debit_Card,7,
ORD238221,Debit_Card,8,150
ORD223833,Debit_Card,10,40
ORD214355,Voucher,11,40
ORD238661,Bank_Transfer,4,
ORD240445,Credit_Card,2,100
ORD228293,Credit Card,11,40
ORD218625,Credit Card,7,100
ORD202414,Bank_Transfer,3,200
ORD205215,Credit Card,1,20
ORD220940,Voucher,2,150
ORD210889,Credit_Card,3,150
ORD201311,Debit_Card,9,150
ORD221423,Bank_Transfer,9,150
ORD244302,Credit_Card,1,
ORD220999,Credit Card,8,200
ORD245292,Credit_Card,8,100
ORD223719,Credit_Card,7,200
ORD215893,Debit_Card,5,200
ORD241704,Debit_Card,5,20
ORD219078,Voucher,9,40
ORD227504,Bank_Transfer,6,150
ORD224533,Voucher,3,100
ORD209608,Credit_Card,6,20
ORD208112,Credit Card,3,60
ORD246477,Debit_Card,5,150
ORD212621,Credit Card,5,40
ORD236795,Debit_Card,4,20
ORD247709,Debit_Card,2,200
ORD217665,Voucher,1,60
ORD246942,Voucher,6,150
ORD226903,Voucher,11,40
ORD210639,Bank_Transfer,4,150
ORD216768,Bank_Transfer,7,100
ORD227450,Debit_Card,1,200
ORD235627,Credit Card,11,60
ORD248153,Debit_Card,5,20
ORD248251,Bank_Transfer,3,20
ORD247208,Credit_Card,4,200
ORD210177,Voucher,3,150
ORD233013,Credit Card,5,20
ORD212011,Credit Card,5,20
ORD248470,Bank_Transfer,10,60
ORD244625,Debit_Card,3,100
ORD236428,Debit_Card,6,100
ORD237615,Debit_Card,9,150
ORD219662,Bank_Transfer,3,
ORD246088,Credit_Card,4,40
ORD228069,Debit_Card,3,
ORD228942,Debit_Card,7,20
ORD201461,Debit_Card,4,60
ORD220759,Credit_Card,3,20
ORD216498,Debit_Card,10,150
ORD244685,Credit Card,1,40
ORD200764,Credit_Card,10,200
ORD226929,Debit_Card,7,150
ORD232773,Debit_Card,11,40
ORD243528,Credit_Card,10,40
ORD214487,Debit_Card,10,40
ORD226534,Credit_Card,8,150
ORD245805,Credit_Card,7,20
ORD242170,Credit Card,6,200
ORD206326,Credit Card,4,100
ORD236595,Credit Card,7,60
ORD243026,Credit_Card,9,200
ORD241314,Debit_Card,11,200
ORD228259,Voucher,4,
ORD214830,Credit_Card,2,150
ORD231451,Credit Card,1,200
ORD240428,Bank_Transfer,6,
ORD229606,Credit Card,1,150
ORD249337,Credit Card,3,40
ORD236771,Debit_Card,1,
ORD227642,Credit_Card,11,200
ORD243873,Voucher,4,150
ORD244971,Debit_Card,5,40
ORD240183,Credit Card,11,60
ORD226147,Credit_Card,4,40
ORD222247,Voucher,3,
ORD205289,Voucher,10,150
ORD220843,Debit_Card,7,60
ORD244513,Voucher,8,
ORD246084,Voucher,4,150
ORD224599,Voucher,2,20
ORD234606,Credit_Card,5,200
ORD231292,Voucher,9,
ORD213136,Bank_Transfer,6,40
ORD245359,Debit_Card,6,150
ORD211383,Debit_Card,11,60
ORD244959,Credit Card,3,150
ORD207477,Bank_Transfer,4,150
ORD248632,Credit_Card,7,20
ORD229788,Credit Card,10,
ORD208139,Voucher,6,
ORD245714,Credit_Card,3,40
ORD218327,Voucher,10,20
ORD246117,Voucher,11,40
ORD230885,Debit_Card,10,100
ORD233942,Debit_Card,10,60
ORD240197,Credit Card,10,20
ORD209298,Credit_Card,3,200
ORD220827,Credit Card,5,150
ORD201998,Debit_Card,7,100
ORD205199,Bank_Transfer,10,200
ORD230661,Voucher,8,200
ORD244865,Credit_Card,5,20
ORD247708,Credit_Card,3,20
ORD203271,Voucher,4,
ORD205565,Voucher,1,20
ORD227214,Credit_Card,3,40
ORD237523,Voucher,1,40
ORD239390,Credit Card,6,60
ORD218548,Credit Card,8,100
ORD220762,Bank_Transfer,10,150
ORD233768,Voucher,3,150
ORD208402,Credit_Card,1,200
ORD229607,Voucher,5,60
ORD225411,Debit_Card,3,
ORD230626,Voucher,3,100
ORD223835,Voucher,11,150
ORD223262,Credit_Card,6,150
ORD233181,Bank_Transfer,8,60
ORD249295,Credit_Card,6,150
ORD201355,Debit_Card,5,40
ORD228331,Voucher,10,60
ORD247014,Debit_Card,11,200
ORD244750,Credit Card,9,
ORD235273,Credit Card,7,150
ORD209589,Voucher,1,
ORD232197,Voucher,3,20
ORD240869,Voucher,9,60
ORD233091,Credit_Card,3,60
ORD209460,Debit_Card,6,20
ORD224907,Credit_Card,9,200
ORD233725,Credit Card,1,20
ORD215907,Debit_Card,3,150
ORD209751,Debit_Card,5,150
ORD242853,Bank_Transfer,8,
ORD220334,Bank_Transfer,11,150
ORD211464,Debit_Card,9,20
ORD211336,Voucher,6,20
ORD202994,Bank_Transfer,9,20
ORD209203,Bank_Transfer,9,
ORD204100,Voucher,1,200
ORD212651,Credit Card,3,
ORD245323,Debit_Card,11,
ORD219069,Credit_Card,4,150
ORD235014,Bank_Transfer,9,100
ORD214068,Bank_Transfer,6,150
ORD221561,Debit_Card,4,
ORD223692,Debit_Card,10,20
ORD215457,Credit_Card,9,20
ORD215262,Credit_Card,9,
ORD213801,Bank_Transfer,4,200
ORD236085,Bank_Transfer,7,
ORD231041,Voucher,10,100
ORD222332,Bank_Transfer,7,200
ORD233993,Bank_Transfer,4,100
ORD223918,Credit_Card,1,
ORD235245,Credit_Card,9,200
ORD209386,Voucher,7,150
ORD211973,Voucher,1,20
ORD207275,Credit Card,4,60
ORD209973,Voucher,3,150
ORD205172,Credit Card,2,100
ORD213412,Debit_Card,2,150
ORD242954,Debit_Card,1,
ORD225449,Debit_Card,8,40
ORD233376,Debit_Card,2,20
ORD214825,Credit_Card,8,150
ORD225005,Bank_Transfer,9,60
ORD222438,Credit_Card,8,
ORD217038,Bank_Transfer,3,100
ORD233149,Credit Card,2,100
ORD249202,Credit Card,8,20
ORD238850,Bank_Transfer,3,200
ORD229277,Debit_Card,7,60
ORD227335,Bank_Transfer,11,60
ORD227445,Credit_Card,3,100
ORD207051,Bank_Transfer,5,40
ORD203897,Credit_Card,9,
ORD220032,Credit_Card,8,
ORD200563,Bank_Transfer,3,200
ORD225761,Bank_Transfer,10,150
ORD221221,Credit Card,3,60
ORD228868,Bank_Transfer,7,60
ORD207717,Bank_Transfer,8,60
ORD225852,Bank_Transfer,3,200
ORD203731,Credit Card,8,
ORD244319,Credit Card,7,20
ORD230211,Voucher,11,
ORD204882,Voucher,7,150
ORD234596,Voucher,2,20
ORD227662,Credit_Card,2,60
ORD223082,Credit_Card,9,150
ORD219922,Credit Card,3,60
ORD233345,Credit_Card,8,150
ORD213480,Credit Card,1,100
ORD205692,Credit Card,7,150
ORD236030,Credit_Card,4,200
ORD218217,Credit Card,6,100
ORD212888,Credit_Card,7,200
ORD222013,Credit Card,1,100
ORD222235,Credit_Card,3,200
ORD210221,Credit Card,9,60
ORD204110,Credit Card,1,
ORD246281,Bank_Transfer,4,150
ORD231186,Credit Card,6,200
ORD235119,Credit_Card,5,150
ORD228550,Voucher,6,
ORD206978,Debit_Card,6,150
ORD215736,Voucher,1,40
ORD238507,Bank_Transfer,1,
ORD206300,Credit_Card,11,20
ORD244400,Credit Card,2,200
ORD201729,Credit_Card,1,150
ORD249917,Voucher,6,20
ORD233824,Voucher,8,200
ORD222003,Credit Card,4,20
ORD232233,Voucher,10,20
ORD220442,Voucher,2,150
ORD218558,Credit Card,1,20
ORD231193,Voucher,6,150
ORD238596,Credit Card,4,60
ORD234769,Bank_Transfer,9,40
ORD244900,Credit_Card,10,200
ORD229066,Voucher,1,60
ORD240390,Credit_Card,8,100
ORD234475,Bank_Transfer,5,60
ORD227724,Debit_Card,10,20
ORD235857,Credit Card,2,150
ORD219828,Credit_Card,7,100
ORD248502,Bank_Transfer,4,
ORD245426,Voucher,4,60
ORD228400,Credit_Card,10,
ORD206530,Credit Card,4,100
ORD202776,Bank_Transfer,10,200
ORD227689,Debit_Card,5,100
ORD207985,Credit_Card,5,150
ORD230410,Voucher,2,100
ORD242954,Credit Card,4,40
ORD203473,Bank_Transfer,10,20
ORD247838,Bank_Transfer,9,20
ORD220758,Voucher,11,200
ORD209823,Voucher,5,60
ORD238583,Credit Card,5,40
ORD243554,Credit_Card,3,100
ORD219953,Credit Card,7,
ORD247206,Bank_Transfer,2,20
ORD219481,Credit Card,6,200
ORD230517,Voucher,6,100
ORD201029,Credit_Card,8,
ORD235555,Bank_Transfer,9,40
ORD223212,Credit Card,10,150
ORD244425,Credit Card,5,150
ORD208082,Credit Card,8,200
ORD203941,Debit_Card,8,60
ORD200314,Debit_Card,4,200
ORD211848,Voucher,2,150
ORD202738,Bank_Transfer,7,40
ORD238801,Credit_Card,10,60
ORD225350,Debit_Card,5,60
ORD223344,Debit_Card,3,40
ORD218324,Bank_Transfer,6,
ORD200660,Credit Card,11,
ORD249325,Bank_Transfer,2,20
ORD244258,Bank_Transfer,6,40
ORD226321,Bank_Transfer,8,100
ORD203942,Credit Card,5,100
ORD210335,Debit_Card,6,200
ORD207404,Debit_Card,8,
ORD206901,Credit Card,8,150
ORD205020,Bank_Transfer,2,200
ORD246737,Credit_Card,11,40
ORD220561,Credit Card,6,20
ORD225205,Credit Card,5,200
ORD210186,Bank_Transfer,8,200
ORD211682,Voucher,6,100
ORD241166,Credit Card,10,150
ORD205678,Credit Card,3,200
ORD225196,Bank_Transfer,11,20
ORD230341,Debit_Card,11,20
ORD225388,Debit_Card,4,60
ORD203697,Voucher,6,40
ORD215577,Credit Card,6,40
ORD240271,Credit Card,4,40
ORD226608,Bank_Transfer,8,200
ORD210287,Bank_Transfer,1,150
ORD207438,Bank_Transfer,8,40
ORD201177,Credit_Card,4,100
ORD204185,Bank_Transfer,4,
ORD238988,Debit_Card,6,20
ORD239736,Credit_Card,6,100
ORD242552,Bank_Transfer,2,200
ORD233080,Credit Card,9,20
ORD234462,Bank_Transfer,6,100
ORD210344,Debit_Card,9,
ORD210257,Bank_Transfer,11,40
ORD211806,Bank_Transfer,1,150
ORD212130,Credit Card,7,200
ORD244962,Credit Card,10,200
ORD230747,Voucher,2,20
ORD215013,Credit_Card,7,100
ORD236754,Debit_Card,4,150
ORD240372,Credit Card,1,20
ORD201261,Credit_Card,8,40
ORD210009,Voucher,3,
ORD249924,Credit_Card,2,150
ORD236634,Credit Card,7,20
ORD218286,Credit_Card,7,
ORD202545,Bank_Transfer,1,
ORD209817,Voucher,9,40
ORD208670,Credit_Card,9,20
ORD248515,Debit_Card,11,20
ORD202227,Credit Card,1,20
ORD217833,Credit Card,2,200
ORD241847,Debit_Card,2,150
ORD200618,Credit_Card,6,
ORD219768,Credit_Card,2,40
ORD203288,Credit Card,10,100
ORD206652,Credit_Card,9,100
ORD231414,Credit_Card,3,20
ORD218744,Credit Card,5,150
ORD245733,Voucher,3,40
ORD208948,Credit_Card,2,40
ORD224031,Voucher,8,
ORD227663,Debit_Card,4,100
ORD220760,Credit Card,1,150
ORD201673,Voucher,7,100
ORD246610,Voucher,5,
ORD241084,Bank_Transfer,5,150
ORD204406,Debit_Card,10,20
ORD216332,Voucher,10,100
ORD213474,Voucher,1,150
ORD220295,Voucher,11,200
ORD206711,Credit_Card,5,100
ORD245110,Bank_Transfer,2,
ORD203414,Voucher,2,200
ORD207565,Debit_Card,3,60
ORD216897,Credit Card,11,150
ORD249950,Voucher,4,40
ORD212198,Credit_Card,1,20
ORD216416,Bank_Transfer,4,60
ORD249359,Credit_Card,9,40
ORD205559,Debit_Card,3,60
ORD231494,Bank_Transfer,10,
ORD248058,Credit Card,2,20
ORD205237,Voucher,11,60
ORD246187,Credit_Card,10,
ORD232133,Voucher,5,60
ORD231141,Credit Card,1,200
ORD217496,Credit Card,2,100
ORD225570,Credit Card,8,20
ORD249848,Credit Card,5,20
ORD210334,Credit_Card,4,150
ORD200696,Credit_Card,6,60
ORD212510,Bank_Transfer,11,
ORD207208,Bank_Transfer,10,40
ORD222541,Credit Card,6,
ORD212653,Credit Card,4,
ORD231744,Voucher,8,150
ORD243082,Voucher,11,100
ORD208849,Credit_Card,4,200
ORD221607,Credit_Card,2,40
ORD243351,Credit Card,1,150
ORD246886,Credit Card,6,
ORD219350,Bank_Transfer,2,200
ORD246852,Credit_Card,1,60
ORD221027,Bank_Transfer,10,40
ORD211575,Bank_Transfer,8,20
ORD242974,Credit Card,4,40
ORD203197,Credit Card,5,200
ORD206455,Voucher,2,60
ORD200961,Bank_Transfer,7,200
ORD239033,Credit Card,9,200
ORD245858,Voucher,5,200
ORD218778,Bank_Transfer,4,40
ORD235825,Credit Card,8,40
ORD221312,Credit Card,8,20
ORD235519,Voucher,2,
ORD206525,Credit Card,1,60
ORD205842,Credit Card,9,150
ORD209423,Bank_Transfer,10,150
ORD239642,Credit Card,4,20
ORD206041,Credit Card,7,200
ORD228881,Voucher,1,
ORD231337,Bank_Transfer,4,150
ORD200493,Bank_Transfer,3,40
ORD210008,Bank_Transfer,6,20
ORD226518,Debit_Card,10,40
ORD208185,Credit_Card,11,100
ORD232215,Credit Card,7,60
ORD244216,Bank_Transfer,5,200
ORD238667,Debit_Card,8,150
ORD248729,Debit_Card,3,200
ORD212148,Credit Card,2,100
ORD203333,Credit Card,3,20
ORD216570,Credit_Card,5,
ORD232685,Credit_Card,6,150
ORD213497,Credit Card,9,40
ORD241398,Bank_Transfer,6,
ORD223505,Credit Card,4,40
ORD237158,Bank_Transfer,8,40
ORD236998,Credit_Card,9,20
ORD228969,Credit_Card,10,200
ORD210452,Debit_Card,6,
ORD227618,Bank_Transfer,9,60
ORD210200,Bank_Transfer,1,200
ORD209592,Credit_Card,7,100
ORD232513,Credit Card,10,100
ORD221758,Credit Card,3,
ORD201520,Credit_Card,1,20
ORD233119,Debit_Card,11,100
ORD235382,Voucher,1,100
ORD200376,Credit_Card,6,
ORD218217,Credit Card,1,40
ORD238126,Voucher,11,20
ORD207958,Debit_Card,6,60
ORD242361,Credit Card,11,20
ORD201778,Debit_Card,5,150
ORD212487,Credit Card,9,200
ORD200044,Credit Card,7,150
ORD228965,Debit_Card,7,100
ORD227113,Voucher,4,20
ORD205978,Bank_Transfer,4,40
ORD223233,Bank_Transfer,3,100
ORD221488,Voucher,1,
ORD246186,Credit Card,1,20
ORD200988,Credit Card,1,40
ORD217571,Credit_Card,3,150
ORD248118,Credit Card,7,100
ORD236862,Bank_Transfer,2,150
ORD233930,Voucher,11,40
ORD216611,Credit Card,8,20
ORD227688,Credit_Card,8,
ORD220649,Credit Card,3,20
ORD227494,Voucher,7,40
ORD200269,Debit_Card,11,40
ORD226541,Debit_Card,4,40
ORD215320,Credit Card,6,100
ORD228506,Credit_Card,9,60
ORD213433,Credit Card,7,60
ORD217247,Debit_Card,1,40
ORD230520,Debit_Card,6,
ORD217193,Debit_Card,11,40
ORD230409,Voucher,8,60
ORD244616,Voucher,9,150
ORD236360,Credit_Card,4,200
ORD244057,Debit_Card,2,100
ORD245646,Voucher,6,40
ORD214247,Credit_Card,7,20
ORD232364,Debit_Card,6,40
ORD220074,Credit Card,9,200
ORD242360,Credit Card,1,40
ORD222430,Debit_Card,10,150
ORD202372,Voucher,7,200
ORD244331,Debit_Card,5,200
ORD231910,Debit_Card,9,60
ORD245197,Voucher,10,200
ORD228028,Credit_Card,8,
ORD211937,Credit_Card,5,200
ORD246179,Debit_Card,6,40
ORD207475,Credit Card,4,40
ORD237934,Debit_Card,8,
ORD247245,Credit_Card,2,20
ORD246459,Bank_Transfer,8,
ORD216248,Credit Card,8,40
ORD222233,Credit Card,1,150
ORD233515,Debit_Card,8,60
ORD229538,Voucher,10,200
ORD237514,Bank_Transfer,8,150
ORD228019,Voucher,3,20
ORD234223,Voucher,7,60
ORD241195,Credit Card,1,20
ORD230892,Debit_Card,11,60
ORD246637,Debit_Card,1,150
ORD248758,Credit_Card,4,40
ORD227685,Credit_Card,7,150
ORD201859,Credit Card,11,200
ORD208479,Debit_Card,8,150
ORD225362,Credit_Card,7,100
ORD249207,Credit Card,3,60
ORD218192,Credit Card,9,40
ORD224520,Credit_Card,1,60
ORD245575,Credit_Card,2,20
ORD242231,Credit Card,9,200
ORD201799,Voucher,6,60
ORD237383,Voucher,1,40
ORD237691,Debit_Card,2,200
ORD217336,Debit_Card,11,100
ORD231771,Credit Card,7,100
ORD247235,Voucher,5,150
ORD247836,Voucher,7,
ORD217595,Voucher,5,60
ORD226114,Bank_Transfer,5,
ORD235179,Credit_Card,1,150
ORD223613,Credit Card,4,60
ORD202044,Debit_Card,2,150
ORD224361,Bank_Transfer,11,200
ORD217264,Credit_Card,4,100
ORD208759,Credit Card,6,20
ORD236244,Credit_Card,8,150
ORD220894,Bank_Transfer,4,
ORD243756,Voucher,11,
ORD232573,Credit Card,5,40
ORD236711,Debit_Card,1,40
ORD215036,Credit_Card,6,200
ORD241949,Credit_Card,3,60
ORD233527,Voucher,2,100
ORD242175,Bank_Transfer,8,60
ORD248191,Voucher,4,40
ORD230133,Voucher,11,60
ORD222860,Debit_Card,3,20
ORD211096,Bank_Transfer,2,20
ORD241499,Debit_Card,4,150
ORD204783,Debit_Card,7,200
ORD218161,Voucher,8,100
